video_id|title|channel|url|first_seen_date|upload_date|related_content|keywords|query|description|duration_seconds|video_type
5Z6auZojqGA|새로운 신분으로 다시 태어난 김부장과 민지! 그리고 평범한 일상으로 돌아온 안경 쓴 아저씨들😎 #김부장 #SBSCatch|SBS Catch|https://www.youtube.com/watch?v=5Z6auZojqGA|2026-07-31|2026-07-25||드라마,명장면,공식채널,SBS,Drama,새로운,신분으로,다시,태어난,김부장과,민지,그리고,평범한,일상으로,돌아온,안경|공식채널:SBS Drama|'세상에서 가장 평범한' 아빠가 하나 뿐인 딸을 되찾기 위해 '세상에서 가장 위험한' 남자가 되어 싸우는 아빠 유니버스 복수 액션 드라마 〈김부장〉 스브스캐치 구독하기▶https://goo.gl/bnT3WD 스브스캐치 페이스북 ▶ https://goo.gl/MYWh4V 스브스캐치 인스타그램 ▶ https://goo.gl/9kukCu 김부장 홈페이지▶ https://programs.sbs.co.kr/drama/mrkim|861.0|일반 영상
reEySOybwxs|김부장을 죽여야 자식이 산다! 아이들과 김부장을 지키기 위한 세 아빠들의 선택👊🏻💥 #김부장 #SBSCatch|SBS Catch|https://www.youtube.com/watch?v=reEySOybwxs|2026-07-31|2026-07-25||드라마,명장면,공식채널,SBS,Drama,김부장을,죽여야,자식이,산다,아이들과,지키기,위한,아빠들의,선택,김부장,SBSCatch|공식채널:SBS Drama|'세상에서 가장 평범한' 아빠가 하나 뿐인 딸을 되찾기 위해 '세상에서 가장 위험한' 남자가 되어 싸우는 아빠 유니버스 복수 액션 드라마 〈김부장〉 스브스캐치 구독하기▶https://goo.gl/bnT3WD 스브스캐치 페이스북 ▶ https://goo.gl/MYWh4V 스브스캐치 인스타그램 ▶ https://goo.gl/9kukCu 김부장 홈페이지▶ https://programs.sbs.co.kr/drama/mrkim|901.0|일반 영상
dU4qCykISQ0|[최종회 선공개] 납치된 최대훈X윤경호 자식들을 살리기 위해 목숨을 건 소지섭! #김부장 #SBSCatch|SBS Catch|https://www.youtube.com/watch?v=dU4qCykISQ0|2026-07-31|2026-07-25|최종회 선공개|드라마,공개,명장면,공식채널,SBS,Drama,최종회,선공개,납치된,최대훈X윤경호,자식들을,살리기,위해,목숨을,소지섭,김부장|공식채널:SBS Drama|'세상에서 가장 평범한' 아빠가 하나 뿐인 딸을 되찾기 위해 '세상에서 가장 위험한' 남자가 되어 싸우는 아빠 유니버스 복수 액션 드라마 SBS 새 금토드라마 〈김부장〉 ☞ 최종회 [토] 밤 9시 45분 방송 스브스캐치 구독하기▶https://goo.gl/bnT3WD 스브스캐치 페이스북 ▶ https://goo.gl/MYWh4V 스브스캐치 인스타그램 ▶ https://goo.gl/9kukCu 김부장 홈페이지▶ https://programs.sbs.co.kr/drama/mrkim|105.0|일반 영상
0qPnUJIUK_0|الحفرة.. الجزء الثالث غدًا|MBC DRAMA|https://www.youtube.com/watch?v=0qPnUJIUK_0|2026-07-31|2026-07-28||공식채널,MBC,Drama,DRAMA,08,00,MBCDRAMA,MBCShahid|공식채널:MBC Drama|الحفرة.. الجزء الثالث غدًا مسلسل #الحفرة يوميا 08:00 مساء بتوقيت السعودية على #MBCDRAMA مجاناً على #MBCShahid|80.0|일반 영상
mCQSXyWSNxg|"مسلسل الحفرة2| الحلقة الأخيرة| يوجال يضع إدريس ويامان في أصعب اختيار"|MBC DRAMA|https://www.youtube.com/watch?v=mCQSXyWSNxg|2026-07-31|2026-07-28||공식채널,MBC,Drama,DRAMA,08,00,MBCDRAMA,MBCShahid,https,www,shahid,net,mbcdrama,Subscribe,for,more|공식채널:MBC Drama|يوجال يضع إدريس ويامان في أصعب اختيار مسلسل #الحفرة يوميا 08:00 مساء بتوقيت السعودية على #MBCDRAMA لمتابعة البث المباشر مجاناً على #MBCShahid https://www.shahid.net/mbcdrama بعد انتهاء أمر عائلة كاراكوزلار، تسيطر عائلة جديدة على الحي الذي تحكمه الجريمة حيث يجد ياماش نفسه في مواجهة تحديات جديدة. النجوم: ايرجان كيسال, اراس بولوت اينيملي, رضا كوجا أوغلو, ديلان تشيشيك دينيز, أركان كولتشاك كوستنديل » Subscribe for more: https://bit.ly/2VpTtUa 🔔 Stay updated! MBCDRAMA ON SOCIAL: ►Like MBC Drama on Fac|190.0|일반 영상
QI3zNbsxPbw|"양도냐 증여냐 주식의 행방은?! #shorts [붉은 진주] | KBS 방송"|KBS Drama|https://www.youtube.com/watch?v=QI3zNbsxPbw|2026-07-31|2026-07-31|붉은 진주|드라마,공식채널,KBS,Drama,양도냐,증여냐,주식의,행방은,shorts,붉은,진주,방송,Copyright,All,rights,reserved|공식채널:KBS Drama|양도냐 증여냐 주식의 행방은?! #shorts Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [붉은 진주] 공식 홈페이지 : https://program.kbs.co.kr/2tv/drama/pearlinred/ ＃박진희, ＃남상지, ＃붉은진주 거짓 신분으로 돌아온 두 여자가 아델 가에 감춰진 죄악과 진실을 밝혀내는 복수 연대기를 그리는 드라마 붉은 진주, Pearl in Red 박진희, 남상지, 최재성, 김희정 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|66.0|쇼츠/숏폼 후보
Hyfwr32AaW4|"네가 누구 아들인지 내 입으로 밝혀버린다?! #shorts [붉은 진주] | KBS 방송"|KBS Drama|https://www.youtube.com/watch?v=Hyfwr32AaW4|2026-07-31|2026-07-31|붉은 진주|드라마,공식채널,KBS,Drama,네가,누구,아들인지,입으로,밝혀버린다,shorts,붉은,진주,방송,Copyright,All,rights|공식채널:KBS Drama|네가 누구 아들인지 내 입으로 밝혀버린다?! #shorts Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [붉은 진주] 공식 홈페이지 : https://program.kbs.co.kr/2tv/drama/pearlinred/ ＃박진희, ＃남상지, ＃붉은진주 거짓 신분으로 돌아온 두 여자가 아델 가에 감춰진 죄악과 진실을 밝혀내는 복수 연대기를 그리는 드라마 붉은 진주, Pearl in Red 박진희, 남상지, 최재성, 김희정 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|57.0|쇼츠/숏폼 후보
xL0ST5EiPXA|"[88화 예고] 아버지가 나한테 하고 싶은 말 녹음했다고... [기쁜 우리 좋은 날] | KBS 방송"|KBS Drama|https://www.youtube.com/watch?v=xL0ST5EiPXA|2026-07-31|2026-07-30|88화 예고|드라마,가족,공식채널,KBS,Drama,88화,예고,아버지가,나한테,하고,싶은,녹음했다고,기쁜,우리,좋은,방송|공식채널:KBS Drama|88회 민호와 승리의 결혼식장에서 예상치 못한 일이 벌어지자 사람들은 술렁이고, 권식이 사태를 수습하기 위해 급히 나선다. 한편, 결은 수철이 무전기에 자신에게 하고 싶은 말을 녹음해 두었다는 사실이 떠오르자 은애와 급히 집 안으로 향한다. Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [기쁜 우리 좋은 날] 공식 홈페이지 : https://program.kbs.co.kr/1tv/drama/happydays/pc/index.html ＃윤종훈, ＃엄현경, ＃기쁜우리좋은날 세상 제일 완벽남과 허당녀의 일촉즉발 생사 쟁탈전! 저마다 내 인생의 주인공이 되고픈, 다양한 세대가 만들어가는 멜로 가족 드라마 기쁜 우리 좋은 날, Our Happy Days 윤종훈, 엄현경, 정윤, 윤다영 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtu|32.0|쇼츠/숏폼 후보
_UG1kiuuzeE|"결혼식 전날 밤, 메모리 카드를 보게 된 윤다영?! [기쁜 우리 좋은 날] | KBS 260730 방송"|KBS Drama|https://www.youtube.com/watch?v=_UG1kiuuzeE|2026-07-31|2026-07-30|기쁜 우리 좋은 날|드라마,가족,공식채널,KBS,Drama,결혼식,전날,메모리,카드를,보게,윤다영,기쁜,우리,좋은,260730,방송|공식채널:KBS Drama|결혼식 전날 밤, 메모리 카드를 보게 된 윤다영?! Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [기쁜 우리 좋은 날] 공식 홈페이지 : https://program.kbs.co.kr/1tv/drama/happydays/pc/index.html ＃윤종훈, ＃엄현경, ＃기쁜우리좋은날 세상 제일 완벽남과 허당녀의 일촉즉발 생사 쟁탈전! 저마다 내 인생의 주인공이 되고픈, 다양한 세대가 만들어가는 멜로 가족 드라마 기쁜 우리 좋은 날, Our Happy Days 윤종훈, 엄현경, 정윤, 윤다영 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|184.0|일반 영상
18LOx9xqk1c|"결혼을 앞둔 윤다영, 정윤에게 건넨 특별한 예물 [기쁜 우리 좋은 날] | KBS 260730 방송"|KBS Drama|https://www.youtube.com/watch?v=18LOx9xqk1c|2026-07-31|2026-07-30|기쁜 우리 좋은 날|드라마,가족,공식채널,KBS,Drama,결혼을,앞둔,윤다영,정윤에게,건넨,특별한,예물,기쁜,우리,좋은,260730|공식채널:KBS Drama|결혼을 앞둔 윤다영, 정윤에게 건넨 특별한 예물 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [기쁜 우리 좋은 날] 공식 홈페이지 : https://program.kbs.co.kr/1tv/drama/happydays/pc/index.html ＃윤종훈, ＃엄현경, ＃기쁜우리좋은날 세상 제일 완벽남과 허당녀의 일촉즉발 생사 쟁탈전! 저마다 내 인생의 주인공이 되고픈, 다양한 세대가 만들어가는 멜로 가족 드라마 기쁜 우리 좋은 날, Our Happy Days 윤종훈, 엄현경, 정윤, 윤다영 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|164.0|일반 영상
snW-k53PMls|"＂같은 배를 탄 한 가족＂ 윤다훈이 숨긴 진짜 속내는?! [기쁜 우리 좋은 날] | KBS 260730 방송"|KBS Drama|https://www.youtube.com/watch?v=snW-k53PMls|2026-07-31|2026-07-30|기쁜 우리 좋은 날|드라마,가족,공식채널,KBS,Drama,같은,배를,윤다훈이,숨긴,진짜,속내는,기쁜,우리,좋은,260730,방송|공식채널:KBS Drama|＂같은 배를 탄 한 가족＂ 윤다훈이 숨긴 진짜 속내는?! Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [기쁜 우리 좋은 날] 공식 홈페이지 : https://program.kbs.co.kr/1tv/drama/happydays/pc/index.html ＃윤종훈, ＃엄현경, ＃기쁜우리좋은날 세상 제일 완벽남과 허당녀의 일촉즉발 생사 쟁탈전! 저마다 내 인생의 주인공이 되고픈, 다양한 세대가 만들어가는 멜로 가족 드라마 기쁜 우리 좋은 날, Our Happy Days 윤종훈, 엄현경, 정윤, 윤다영 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|181.0|일반 영상
ZIaijagWOo4|"＂지금 제 손에 없어서...＂ 메모리 카드의 행방을 찾는 윤다훈 [기쁜 우리 좋은 날] | KBS 260730 방송"|KBS Drama|https://www.youtube.com/watch?v=ZIaijagWOo4|2026-07-31|2026-07-30|기쁜 우리 좋은 날|드라마,가족,공식채널,KBS,Drama,지금,손에,없어서,메모리,카드의,행방을,찾는,윤다훈,기쁜,우리,좋은|공식채널:KBS Drama|＂지금 제 손에 없어서...＂ 메모리 카드의 행방을 찾는 윤다훈 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [기쁜 우리 좋은 날] 공식 홈페이지 : https://program.kbs.co.kr/1tv/drama/happydays/pc/index.html ＃윤종훈, ＃엄현경, ＃기쁜우리좋은날 세상 제일 완벽남과 허당녀의 일촉즉발 생사 쟁탈전! 저마다 내 인생의 주인공이 되고픈, 다양한 세대가 만들어가는 멜로 가족 드라마 기쁜 우리 좋은 날, Our Happy Days 윤종훈, 엄현경, 정윤, 윤다영 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|197.0|일반 영상
I9WxdCEXUHo|"＂나도 없는데 양가 상견례?＂ 문희경이 듣게 된 충격 소식 [기쁜 우리 좋은 날] | KBS 260730 방송"|KBS Drama|https://www.youtube.com/watch?v=I9WxdCEXUHo|2026-07-31|2026-07-30|기쁜 우리 좋은 날|드라마,가족,공식채널,KBS,Drama,나도,없는데,양가,상견례,문희경이,듣게,충격,소식,기쁜,우리,좋은|공식채널:KBS Drama|＂나도 없는데 양가 상견례?＂ 문희경이 듣게 된 충격 소식 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [기쁜 우리 좋은 날] 공식 홈페이지 : https://program.kbs.co.kr/1tv/drama/happydays/pc/index.html ＃윤종훈, ＃엄현경, ＃기쁜우리좋은날 세상 제일 완벽남과 허당녀의 일촉즉발 생사 쟁탈전! 저마다 내 인생의 주인공이 되고픈, 다양한 세대가 만들어가는 멜로 가족 드라마 기쁜 우리 좋은 날, Our Happy Days 윤종훈, 엄현경, 정윤, 윤다영 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|190.0|일반 영상
mMcOzgPmm8o|"＂왜 부재중 통화가 하나도 없어?＂ 자신을 아무도 찾지 않아 실망한 문희경 [기쁜 우리 좋은 날] | KBS 260730 방송"|KBS Drama|https://www.youtube.com/watch?v=mMcOzgPmm8o|2026-07-31|2026-07-30|기쁜 우리 좋은 날|드라마,가족,공식채널,KBS,Drama,부재중,통화가,하나도,없어,자신을,아무도,찾지,않아,실망한,문희경,기쁜|공식채널:KBS Drama|＂왜 부재중 통화가 하나도 없어?＂ 자신을 아무도 찾지 않아 실망한 문희경 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [기쁜 우리 좋은 날] 공식 홈페이지 : https://program.kbs.co.kr/1tv/drama/happydays/pc/index.html ＃윤종훈, ＃엄현경, ＃기쁜우리좋은날 세상 제일 완벽남과 허당녀의 일촉즉발 생사 쟁탈전! 저마다 내 인생의 주인공이 되고픈, 다양한 세대가 만들어가는 멜로 가족 드라마 기쁜 우리 좋은 날, Our Happy Days 윤종훈, 엄현경, 정윤, 윤다영 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|209.0|일반 영상
f8Hoz4UiY0A|"＂생일날 아버지가 사준 무전기＂ 마지막 생일파티를 떠올리는 윤종훈 [기쁜 우리 좋은 날] | KBS 260730 방송"|KBS Drama|https://www.youtube.com/watch?v=f8Hoz4UiY0A|2026-07-31|2026-07-30|기쁜 우리 좋은 날|드라마,가족,공식채널,KBS,Drama,생일날,아버지가,사준,무전기,마지막,생일파티를,떠올리는,윤종훈,기쁜,우리,좋은|공식채널:KBS Drama|＂생일날 아버지가 사준 무전기＂ 마지막 생일파티를 떠올리는 윤종훈 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [기쁜 우리 좋은 날] 공식 홈페이지 : https://program.kbs.co.kr/1tv/drama/happydays/pc/index.html ＃윤종훈, ＃엄현경, ＃기쁜우리좋은날 세상 제일 완벽남과 허당녀의 일촉즉발 생사 쟁탈전! 저마다 내 인생의 주인공이 되고픈, 다양한 세대가 만들어가는 멜로 가족 드라마 기쁜 우리 좋은 날, Our Happy Days 윤종훈, 엄현경, 정윤, 윤다영 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|216.0|일반 영상
YjFKWzv_eVM|"[97화 예고] 사랑하는 사람, 당장 구해내야지! [붉은 진주] | KBS 방송"|KBS Drama|https://www.youtube.com/watch?v=YjFKWzv_eVM|2026-07-31|2026-07-30|97화 예고|드라마,공식채널,KBS,Drama,97화,예고,사랑하는,사람,당장,구해내야지,붉은,진주,방송,Copyright,All,rights|공식채널:KBS Drama|[97화 예고] 사랑하는 사람, 당장 구해내야지! Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [붉은 진주] 공식 홈페이지 : https://program.kbs.co.kr/2tv/drama/pearlinred/ ＃박진희, ＃남상지, ＃붉은진주 거짓 신분으로 돌아온 두 여자가 아델 가에 감춰진 죄악과 진실을 밝혀내는 복수 연대기를 그리는 드라마 붉은 진주, Pearl in Red 박진희, 남상지, 최재성, 김희정 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|31.0|쇼츠/숏폼 후보
RVUL7joIyOE|"＂지금 열 테니까, 옆에 있어줄래요?＂ 아버지의 유품을 보는 윤종훈 [기쁜 우리 좋은 날] | KBS 260730 방송"|KBS Drama|https://www.youtube.com/watch?v=RVUL7joIyOE|2026-07-31|2026-07-30|기쁜 우리 좋은 날|드라마,가족,공식채널,KBS,Drama,지금,테니까,옆에,있어줄래요,아버지의,유품을,보는,윤종훈,기쁜,우리,좋은|공식채널:KBS Drama|＂지금 열 테니까, 옆에 있어줄래요?＂ 아버지의 유품을 보는 윤종훈 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [기쁜 우리 좋은 날] 공식 홈페이지 : https://program.kbs.co.kr/1tv/drama/happydays/pc/index.html ＃윤종훈, ＃엄현경, ＃기쁜우리좋은날 세상 제일 완벽남과 허당녀의 일촉즉발 생사 쟁탈전! 저마다 내 인생의 주인공이 되고픈, 다양한 세대가 만들어가는 멜로 가족 드라마 기쁜 우리 좋은 날, Our Happy Days 윤종훈, 엄현경, 정윤, 윤다영 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|183.0|일반 영상
sZSIeHspuF0|"[96화 하이라이트] 회장 선출 직전! 살인 미수로 체포되는 남상지 [붉은 진주] | KBS 260730 방송"|KBS Drama|https://www.youtube.com/watch?v=sZSIeHspuF0|2026-07-31|2026-07-30|96화|드라마,공식채널,KBS,Drama,96화,회장,선출,직전,살인,미수로,체포되는,남상지,붉은,진주,260730,방송|공식채널:KBS Drama|[96화 하이라이트] 회장 선출 직전! 살인 미수로 체포되는 남상지 #굿드 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [붉은 진주] 공식 홈페이지 : https://program.kbs.co.kr/2tv/drama/pearlinred/ ＃박진희, ＃남상지, ＃붉은진주 거짓 신분으로 돌아온 두 여자가 아델 가에 감춰진 죄악과 진실을 밝혀내는 복수 연대기를 그리는 드라마 붉은 진주, Pearl in Red 박진희, 남상지, 최재성, 김희정 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|616.0|일반 영상
JRbz6fq8awc|"“ 누가 당신 자식이야? ” 강다빈을 눈물로 설득하는 이명호 [붉은 진주] | KBS 260730 방송"|KBS Drama|https://www.youtube.com/watch?v=JRbz6fq8awc|2026-07-31|2026-07-30|붉은 진주|드라마,공식채널,KBS,Drama,누가,당신,자식이야,강다빈을,눈물로,설득하는,이명호,붉은,진주,260730,방송,Copyright|공식채널:KBS Drama|“ 누가 당신 자식이야? ” 강다빈을 눈물로 설득하는 이명호 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [붉은 진주] 공식 홈페이지 : https://program.kbs.co.kr/2tv/drama/pearlinred/ ＃박진희, ＃남상지, ＃붉은진주 거짓 신분으로 돌아온 두 여자가 아델 가에 감춰진 죄악과 진실을 밝혀내는 복수 연대기를 그리는 드라마 붉은 진주, Pearl in Red 박진희, 남상지, 최재성, 김희정 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|245.0|일반 영상
